Time,Response,Step Response
0.0,0.0,1.0
0.10020040080160321,2.4341837875853098e-18,1.0
0.20040080160320642,4.313189807527461e-15,1.0
0.30060120240480964,3.2320642184549867e-13,1.0
0.40080160320641284,6.638118067300742e-12,1.0
0.5010020040080161,6.712031150339356e-11,1.0
0.6012024048096193,4.3371528499386585e-10,1.0
0.7014028056112225,2.058413210435067e-09,1.0
0.8016032064128257,7.796698270099754e-09,1.0
0.9018036072144289,2.4866003500078988e-08,1.0
1.0020040080160322,6.926334949182476e-08,1.0
1.1022044088176353,1.729546370510439e-07,1.0
1.2024048096192386,3.9468972945188744e-07,1.0
1.3026052104208417,8.352655777275216e-07,1.0
1.402805611222445,1.6579576639015479e-06,1.0
1.503006012024048,3.1146791228722757e-06,1.0
1.6032064128256514,5.578222869337111e-06,1.0
1.7034068136272547,9.580712562660025e-06,1.0
1.8036072144288577,1.585815055857998e-05,1.0
1.903807615230461,2.540072043691296e-05,1.0
2.0040080160320644,3.950829070070802e-05,1.0
2.1042084168336674,5.9850384000129496e-05,1.0
2.2044088176352705,8.852972869195021e-05,1.0
2.3046092184368736,0.0001281483997045754,1.0
2.404809619238477,0.00018187548404216593,1.0
2.50501002004008,0.00025351517135085663,1.0
2.6052104208416833,0.000347574168844176,1.0
2.705410821643287,0.0004693273686205042,1.0
2.80561122244489,0.0006248807495141633,1.0
2.905811623246493,0.0008212305703906833,1.0
3.006012024048096,0.0010663180025544357,1.0
3.1062124248496996,0.001369078451247553,1.0
3.2064128256513027,0.0017394849260152848,1.0
3.306613226452906,0.0021885849333761875,1.0
3.4068136272545093,0.002728530479634748,1.0
3.5070140280561124,0.0033726008841745516,1.0
3.6072144288577155,0.004135218212017156,1.0
3.7074148296593186,0.005031955237121087,1.0
3.807615230460922,0.006079535943532827,1.0
3.907815631262525,0.007295828659156683,1.0
4.008016032064129,0.00869983199597264,1.0
4.108216432865731,0.010311653840659067,1.0
4.208416833667335,0.012152483700661321,1.0
4.308617234468938,0.0142445587628615,1.0
4.408817635270541,0.01661112406538072,1.0
4.509018036072145,0.01927638721802858,1.0
4.609218436873747,0.022265468133945303,1.0
4.709418837675351,0.025604344254569863,1.0
4.809619238476954,0.02931979176276034,1.0
4.909819639278557,0.03343932328528016,1.0
5.01002004008016,0.037991122586537064,1.0
5.110220440881764,0.04300397675102359,1.0
5.210420841683367,0.04850720634295105,1.0
5.31062124248497,0.054530594018667854,1.0
5.410821643286574,0.06110431205116683,1.0
5.511022044088176,0.0682588492068411,1.0
5.61122244488978,0.07602493739314618,1.0
5.711422845691383,0.08443347847243109,1.0
5.811623246492986,0.09351547161235046,1.0
5.9118236472945895,0.10330194151735661,1.0
6.012024048096192,0.11382386785915785,1.0
6.112224448897796,0.12511211619705037,1.0
6.212424849699399,0.13719737065196577,1.0
6.312625250501002,0.1501100685712005,1.0
6.412825651302605,0.16388033739431673,1.0
6.513026052104209,0.17853793390483655,1.0
6.613226452905812,0.1941121860272531,1.0
6.713426853707415,0.21063193730469698,1.0
6.813627254509019,0.22812549416943104,1.0
6.913827655310621,0.24662057609630786,1.0
7.014028056112225,0.26614426870847063,1.0
7.114228456913827,0.28672297988495604,1.0
7.214428857715431,0.30838239890152674,1.0
7.3146292585170345,0.33114745861899453,1.0
7.414829659318637,0.355042300717556,1.0
7.515030060120241,0.3800902439611791,1.0
7.615230460921844,0.406313755462882,1.0
7.715430861723447,0.43373442490979175,1.0
7.81563126252505,0.46237294169611126,1.0
7.915831663326654,0.4922490749025283,1.0
8.016032064128257,0.523381656052149,1.0
8.11623246492986,0.5557885645656135,1.0
8.216432865731463,0.5894867158316799,1.0
