Time,Response,Step Response
0.0,0.0,1.0
0.10020040080160321,0.009553496386753098,1.0
0.20040080160320642,0.0363922504545068,1.0
0.30060120240480964,0.07804419654067203,1.0
0.40080160320641284,0.13235153080445453,1.0
0.5010020040080161,0.19743325754459676,1.0
0.6012024048096193,0.2716520206930102,1.0
0.7014028056112225,0.35358474382471705,1.0
0.8016032064128257,0.44199665396346866,1.0
0.9018036072144289,0.5358183108302877,1.0
1.0020040080160322,0.6341253045691801,1.0
1.1022044088176353,0.736120321918659,1.0
1.2024048096192386,0.841117313752366,1.0
1.3026052104208417,0.9485275263100773,1.0
1.402805611222445,1.0578471846604123,1.0
1.503006012024048,1.1686466403173372,1.0
1.6032064128256514,1.2805608157771933,1.0
1.7034068136272547,1.393280797322469,1.0
1.8036072144288577,1.5065464439954157,1.0
1.903807615230461,1.6201398953955901,1.0
2.0040080160320644,1.7338798740943895,1.0
2.1042084168336674,1.8476166901599216,1.0
2.2044088176352705,1.9612278657020055,1.0
2.3046092184368736,2.074614306618187,1.0
2.404809619238477,2.1876969569711173,1.0
2.50501002004008,2.3004138787659616,1.0
2.6052104208416833,2.4127177064224963,1.0
2.705410821643287,2.5245734310383496,1.0
2.80561122244489,2.63595647469626,1.0
2.905811623246493,2.7468510196495592,1.0
3.006012024048096,2.857248561289149,1.0
3.1062124248496996,2.9671466574080405,1.0
3.2064128256513027,3.0765478494860945,1.0
3.306613226452906,3.185458734562587,1.0
3.4068136272545093,3.2938891687873353,1.0
3.5070140280561124,3.40185158597801,1.0
3.6072144288577155,3.509360416493439,1.0
3.7074148296593186,3.6164315934884894,1.0
3.807615230460922,3.723082135170646,1.0
3.907815631262525,3.8293297930540473,1.0
4.008016032064129,3.9351927574235614,1.0
4.108216432865731,4.040689412297171,1.0
4.208416833667335,4.1458381331254115,1.0
4.308617234468938,4.250657121305933,1.0
4.408817635270541,4.3551642703319935,1.0
4.509018036072145,4.45937705904703,1.0
4.609218436873747,4.56331246805326,1.0
4.709418837675351,4.666986915829503,1.0
4.809619238476954,4.770416211559798,1.0
4.909819639278557,4.873615522066979,1.0
5.01002004008016,4.976599350590392,1.0
5.110220440881764,5.079381525449789,1.0
5.210420841683367,5.181975196903168,1.0
5.31062124248497,5.284392840739105,1.0
5.410821643286574,5.386646267347966,1.0
5.511022044088176,5.488746635194585,1.0
5.61122244488978,5.5907044677706486,1.0
5.711422845691383,5.692529673240757,1.0
5.811623246492986,5.794231566114427,1.0
5.9118236472945895,5.895818890379115,1.0
6.012024048096192,5.99729984361864,1.0
6.112224448897796,6.098682101718841,1.0
6.212424849699399,6.1999728438292125,1.0
6.312625250501002,6.301178777307143,1.0
6.412825651302605,6.402306162421154,1.0
6.513026052104209,6.503360836632328,1.0
6.613226452905812,6.604348238309817,1.0
6.713426853707415,6.705273429767612,1.0
6.813627254509019,6.806141119536393,1.0
6.913827655310621,6.9069556838069355,1.0
7.014028056112225,7.007721187000578,1.0
7.114228456913827,7.108441401438253,1.0
7.214428857715431,7.209119826093033,1.0
7.3146292585170345,7.309759704422087,1.0
7.414829659318637,7.410364041283184,1.0
7.515030060120241,7.510935618948174,1.0
7.615230460921844,7.611477012231868,1.0
7.715430861723447,7.711990602759431,1.0
7.81563126252505,7.8124785923990565,1.0
7.915831663326654,7.912943015889345,1.0
8.016032064128257,8.0133857526929,1.0
8.11623246492986,8.113808538108845,1.0
8.216432865731463,8.214212973677876,1.0
8.316633266533067,8.314600536913689,1.0
8.41683366733467,8.414972590394672,1.0
8.517034068136272,8.5153303902494,1.0
8.617234468937877,8.615675094068838,1.0
8.71743486973948,8.716007768277485,1.0
8.817635270541082,8.816329394994677,1.0
8.917835671342687,8.916640878416255,1.0
9.01803607214429,9.016943050745708,1.0
9.118236472945892,9.117236677702696,1.0
9.218436873747494,9.21752246363558,1.0
9.318637274549099,9.317801056263443,1.0
9.418837675350701,9.418073051071744,1.0
9.519038076152304,9.51833899538458,1.0
9.619238476953909,9.61859939213523,1.0
9.719438877755511,9.71885470335551,1.0
9.819639278557114,9.819105353403291,1.0
9.919839679358718,9.919351731946392,1.0
10.02004008016032,10.01959419671992,1.0
10.120240480961924,10.119833076073204,1.0
10.220440881763528,10.220068671321329,1.0
10.32064128256513,10.320301258915372,1.0
10.420841683366733,10.4205310924446,1.0
10.521042084168338,10.520758404482851,1.0
10.62124248496994,10.620983408290686,1.0
10.721442885771543,10.721206299383983,1.0
10.821643286573147,10.82142725697901,1.0
10.92184368737475,10.92164644532322,1.0
11.022044088176353,11.021864014920464,1.0
11.122244488977957,11.122080103658657,1.0
11.22244488977956,11.222294837847313,1.0
11.322645290581162,11.322508333171958,1.0
11.422845691382767,11.422720695571778,1.0
11.52304609218437,11.522932022046485,1.0
11.623246492985972,11.623142401397939,1.0
11.723446893787575,11.723351914911605,1.0
11.823647294589179,11.82356063698259,1.0
11.923847695390782,11.923768635690617,1.0
12.024048096192384,12.023975973328017,1.0
12.124248496993989,12.124182706884438,1.0
12.224448897795591,12.22438888849173,1.0
12.324649298597194,12.324594565832205,1.0
