Time,Response,Step Response
0.0,0.0,1.0
0.10020040080160321,0.09534389393979592,1.0
0.20040080160320642,0.18159732976798892,1.0
0.30060120240480964,0.2596270271586356,1.0
0.40080160320641284,0.33021706935711403,1.0
0.5010020040080161,0.3940767820590151,1.0
0.6012024048096193,0.45184786108604025,1.0
0.7014028056112225,0.5041108204815251,1.0
0.8016032064128257,0.5513908258194271,1.0
0.9018036072144289,0.5941629713429191,1.0
1.0020040080160322,0.6328570539600418,1.0
1.1022044088176353,0.6678618920680197,1.0
1.2024048096192386,0.699529232604051,1.0
1.3026052104208417,0.7281772855826594,1.0
1.402805611222445,0.7540939216364938,1.0
1.503006012024048,0.777539564691135,1.0
1.6032064128256514,0.7987498088410243,1.0
1.7034068136272547,0.8179377857222494,1.0
1.8036072144288577,0.8352963061707916,1.0
1.903807615230461,0.8509997976867363,1.0
2.0040080160320644,0.8652060571731003,1.0
2.1042084168336674,0.8780578365617151,1.0
2.2044088176352705,0.8896842772593643,1.0
2.3046092184368736,0.9002022078282393,1.0
2.404809619238477,0.9097173179404895,1.0
2.50501002004008,0.9183252204033718,1.0
2.6052104208416833,0.926112411926789,1.0
2.705410821643287,0.9331571422875085,1.0
2.80561122244489,0.9395302006238812,1.0
2.905811623246493,0.9452956267621586,1.0
3.006012024048096,0.9505113547221903,1.0
3.1062124248496996,0.955229794868782,1.0
3.2064128256513027,0.9594983605584757,1.0
3.306613226452906,0.9633599445737763,1.0
3.4068136272545093,0.9668533501322825,1.0
3.5070140280561124,0.9700136808017297,1.0
3.6072144288577155,0.9728726932390144,1.0
3.7074148296593186,0.9754591162977061,1.0
3.807615230460922,0.9777989397106065,1.0
3.907815631262525,0.9799156752481895,1.0
4.008016032064129,0.9818305929771785,1.0
4.108216432865731,0.9835629349933114,1.0
4.208416833667335,0.9851301087759906,1.0
4.308617234468938,0.9865478621077489,1.0
4.408817635270541,0.9878304413162112,1.0
4.509018036072145,0.9889907344286525,1.0
4.609218436873747,0.9900404006776421,1.0
4.709418837675351,0.9909899876591158,1.0
4.809619238476954,0.9918490373201413,1.0
4.909819639278557,0.9926261818413971,1.0
5.01002004008016,0.9933292303778422,1.0
5.110220440881764,0.993965247529194,1.0
5.210420841683367,0.9945406243287235,1.0
5.31062124248497,0.9950611424637031,1.0
5.410821643286574,0.9955320323728276,1.0
5.511022044088176,0.9959580258043992,1.0
5.61122244488978,0.996343403363412,1.0
5.711422845691383,0.9966920375253114,1.0
5.811623246492986,0.9970074315486549,1.0
5.9118236472945895,0.9972927546776875,1.0
6.012024048096192,0.9975508739885671,1.0
6.112224448897796,0.9977843831992463,1.0
6.212424849699399,0.9979956287325087,1.0
6.312625250501002,0.9981867332940523,1.0
6.412825651302605,0.9983596172025487,1.0
6.513026052104209,0.9985160176860096,1.0
